ID,elat,elon
71110,-19.6,241.73
71111,24.61,335.14
71112,22.56,312.73
71113,49.01,324.0
71114,-45.2,17.52
71115,8.78,281.04
71116,21.16,331.94
71117,9.87,344.58
71118,-31.38,348.78
71119,28.61,343.82
71120,33.51,351.8
71121,26.72,322.56
71122,28.99,336.08
71123,-6.64,39.23
71124,-30.71,49.88
71125,22.65,313.12
71126,17.3,297.37
71127,11.73,338.63
71128,-17.38,321.16
71129,42.24,344.93
71130,35.53,129.54
71131,35.88,129.56
71132,41.93,140.12
71133,42.72,139.88
71134,38.76,137.12
71135,40.92,140.25
71136,35.25,141.91
71138,12.22,57.1
71139,12.7,65.78
71140,2.2,91.46
71141,0.33,77.03
71142,-6.53,105.21
71143,-0.27,80.99
71144,-23.01,352.02
71145,-17.97,335.04
71146,-18.89,332.27
71147,-19.55,322.23
71148,-0.51,312.38
71149,-2.37,318.63
71150,-37.72,235.79
71151,31.27,164.5
71152,37.57,177.84
71153,25.27,139.14
71154,27.4,141.35
71155,35.54,163.88
71156,23.39,121.5
71157,22.73,133.93
71158,16.99,71.4
71159,5.91,73.97
71160,22.52,66.74
71161,14.57,67.53
71162,19.71,69.35
71163,2.16,88.6
71164,7.53,97.25
71165,-19.7,237.78
71166,8.32,281.46
71167,5.11,5.3
71168,-11.56,239.0
71169,-16.46,242.25
71170,0.0,9.27
71171,6.57,223.67
71172,43.87,315.78
71173,33.81,294.89
71174,9.28,126.38
71175,-20.39,253.56
71176,-7.36,271.74
71177,34.23,316.91
71178,30.11,312.85
71179,40.9,313.52
71180,-19.84,258.88
71181,34.7,285.56
71183,35.66,296.35
71184,10.75,125.88
71185,-11.05,277.66
71186,39.49,328.88
71187,19.8,312.02
71188,18.66,328.68
7119,58.79,356.33
71190,19.1,322.89
71191,37.92,301.17
71193,37.56,314.88
71195,-27.62,247.27
71196,-19.74,261.95
71197,25.65,302.39
71198,-19.72,212.17
71199,-6.32,45.88
71200,-23.67,258.45
71201,-33.51,33.06
71202,23.3,284.99
71203,-6.86,39.45
71204,-8.96,39.53
71205,-17.2,59.32
71206,6.69,82.51
71207,-19.6,207.2
71208,-23.04,254.91
71209,-32.6,268.07
71210,24.04,285.59
71211,-31.9,235.03
71212,-59.44,314.8
71213,-62.57,300.3
71215,-62.14,305.42
71216,-55.38,46.34
71217,-50.98,61.66
71218,-62.47,311.36
71219,-62.36,309.04
71220,-55.51,59.33
71221,-60.85,315.46
71222,-63.08,309.01
71223,-62.11,308.39
71224,-53.87,23.18
71225,-61.52,304.36
71226,-62.11,309.19
71227,-55.83,324.83
71228,-62.94,319.48
71229,-61.9,306.37
71230,-62.22,307.17
71231,-62.54,307.08
71232,-10.76,144.01
71233,-5.53,147.94
71234,24.84,125.28
71235,-9.62,151.09
71237,8.77,126.46
71238,-28.93,174.43
71239,28.27,144.88
71240,12.7,124.19
71241,-3.24,154.65
71242,-11.28,166.58
71243,6.5,228.1
71244,-15.82,217.81
71245,-2.33,180.05
71246,-16.5,208.16
71247,13.38,134.64
71248,11.6,158.02
71249,17.58,231.62
71250,-13.63,187.82
71251,5.68,282.63
71252,-21.02,184.95
71253,-18.0,179.38
71254,-7.92,160.67
71255,-5.32,154.7
71256,-27.21,206.3
71257,12.92,174.35
71258,-10.24,166.32
71259,-14.35,189.27
71261,-9.76,187.0
71262,-11.88,140.11
71263,-20.31,149.02
71264,18.48,132.84
71265,11.46,126.99
71266,-22.1,166.98
71267,3.8,186.21
71268,7.14,171.99
71269,8.84,203.9
71270,10.81,215.15
71271,-9.04,143.38
71272,31.88,149.41
71273,-9.23,143.11
71274,9.98,126.15
71275,-4.52,152.67
71276,-6.95,155.75
71277,15.25,145.82
71278,13.06,178.75
71279,-11.45,206.42
71281,3.01,280.98
71284,17.07,163.55
71285,14.71,122.28
71286,15.81,222.84
71287,-11.76,213.56
71288,12.54,195.3
71289,15.62,181.57
71290,33.78,146.92
71291,11.27,125.7
71292,0.13,311.95
71293,-21.94,354.78
71294,0.14,311.88
71295,-13.78,215.55
71296,-7.61,239.88
71297,14.6,280.63
71298,7.59,322.93
71299,-1.4,314.97
71300,4.38,352.29
71301,10.78,303.45
71302,-16.16,217.61
71303,-13.7,195.35
71304,8.14,223.73
71305,-0.2,278.71
71306,7.88,219.12
71307,-2.61,317.34
71308,-19.06,324.5
71309,-24.5,342.77
71310,-9.19,330.31
71311,-20.15,326.14
71312,17.06,195.46
71313,14.01,191.58
71314,10.07,183.97
71315,5.71,226.25
71316,8.03,192.62
71317,5.11,212.15
71318,8.57,200.54
71319,9.7,220.54
71320,-19.43,188.38
71321,-16.7,186.01
71322,-13.58,196.16
71323,-10.57,203.39
71324,-16.04,167.42
71325,-13.39,183.86
71326,14.17,167.13
71327,-2.74,224.51
71328,-3.69,189.81
71329,-15.66,181.21
71330,12.43,144.65
71331,9.46,188.41
71332,-26.25,321.76
71333,-20.84,326.66
71334,18.01,289.38
71335,-0.74,313.43
71336,26.91,283.21
71337,35.42,161.94
71338,24.2,120.38
71339,19.87,119.14
71340,30.59,130.68
71341,21.08,118.45
71342,-2.5,107.78
71343,22.06,121.6
71344,22.29,118.3
71345,22.28,117.57
71346,22.3,117.62
71347,33.25,150.58
71348,22.73,121.16
71349,22.49,118.37
71350,20.5,116.81
71351,35.76,175.74
71352,11.15,174.71
71353,-11.57,153.39
71354,13.08,235.2
71355,-6.31,174.4
71356,-3.95,205.75
71357,9.96,183.41
71358,-17.53,170.32
71359,-14.0,188.61
71360,-16.6,167.5
71361,9.35,203.03
71362,-13.46,189.72
71363,-11.85,194.41
71364,-10.99,214.39
71365,-9.5,191.55
71366,-5.45,167.72
71367,-13.34,177.17
71368,18.48,203.67
71369,22.3,200.02
71370,16.69,201.92
71371,-11.47,194.86
71372,14.08,196.17
71374,-9.13,188.29
71375,9.36,126.02
71376,-5.55,159.51
71377,-9.43,143.23
71378,-15.41,184.82
71379,5.92,102.52
71380,-12.02,165.23
71381,-9.63,150.99
71382,10.24,302.05
71383,21.07,342.73
71384,26.46,342.52
71385,9.45,345.85
71386,27.08,336.59
71387,-7.91,354.04
71388,-11.33,12.8
71389,-14.34,321.01
7139,27.18,326.52
71390,-2.83,318.13
71391,-30.98,312.77
71392,6.84,333.57
71393,-6.21,10.95
71394,-4.8,331.12
71395,-22.19,324.07
71396,8.59,309.87
71397,4.28,8.23
71398,10.55,324.59
71399,4.74,359.92
71401,5.37,0.12
71402,-11.16,167.79
71403,9.39,133.54
71404,-10.89,162.5
71405,-12.57,160.25
71406,4.73,168.76
71408,14.2,166.23
71409,17.45,198.3
71410,17.75,223.51
71411,26.46,196.67
71412,-8.42,179.18
71413,-4.54,152.37
71414,-4.36,145.12
71415,8.52,190.43
71416,-10.58,149.86
71417,18.85,122.06
71418,13.31,127.03
71419,-11.35,166.69
71420,-10.27,161.99
71421,20.78,141.5
71422,-8.04,178.3
71423,12.39,130.73
71424,-8.33,156.57
71425,19.23,159.93
71426,-8.65,175.4
71427,-8.71,151.65
71428,15.94,154.02
71429,26.91,204.93
71430,27.05,147.58
71431,20.49,121.9
71442,-29.8,180.29
71443,-23.95,160.36
71444,-22.45,176.02
71445,-36.3,180.21
71446,-31.14,160.07
71447,-26.4,166.87
71448,-30.17,160.42
71449,-35.41,167.13
71450,-26.1,155.57
71451,-28.17,169.96
71452,24.72,284.3
71453,38.93,299.69
71454,-30.45,255.73
71455,17.97,272.11
71456,-31.39,263.45
71457,19.67,290.08
71458,25.83,288.83
71459,22.68,286.19
71460,41.62,340.07
71461,18.26,291.36
71462,-23.0,241.34
71463,-25.26,239.7
71464,-29.21,247.8
71465,-26.85,239.35
71466,-25.15,241.02
71467,-15.86,186.27
71468,-16.69,217.24
71469,-24.62,229.57
71470,10.82,199.44
71471,-18.02,179.42
71472,-12.04,170.41
71473,-11.88,203.79
71474,20.67,173.88
71475,30.32,315.27
71476,-23.14,325.47
71477,23.26,177.17
71478,16.52,221.59
71479,9.92,211.66
71480,24.3,184.02
71481,-35.19,2.9
71482,-38.09,8.97
71483,-45.97,21.71
71484,-46.44,43.99
71485,-38.83,359.68
71486,-35.85,29.28
71487,-39.99,49.35
71488,-37.52,41.96
71489,-54.44,76.02
71490,-47.16,346.28
71491,-36.52,4.72
71492,-42.69,347.68
71495,-49.89,47.73
71497,-41.39,4.53
71498,-45.65,351.03
71499,-40.71,27.44
71500,-26.85,6.25
71502,-32.63,337.16
71503,-21.78,320.19
71504,-31.33,325.45
71505,-33.46,307.01
71506,-25.52,311.8
71507,-30.72,317.68
71508,-27.31,313.31
71509,-37.33,332.15
7179,-13.1,47.77
71839,14.91,194.97
71840,20.57,310.51
71841,23.36,284.94
71842,32.14,314.36
71843,28.38,345.79
71844,22.01,286.54
71845,11.2,174.72
71846,18.5,285.44
71847,25.29,283.79
71848,2.47,273.41
71849,-13.28,196.99
71850,-23.77,318.42
71851,-4.2,322.84
71852,-38.73,332.72
71853,-7.9,325.37
71854,-2.67,320.59
71855,-32.08,334.73
71856,-38.49,340.76
71857,-36.64,344.46
71858,-39.95,2.42
71859,-33.83,322.83
71860,3.13,320.6
71861,17.21,272.14
71862,-14.23,324.44
71863,12.63,316.89
71864,-7.41,325.42
71865,12.29,298.58
71866,27.99,263.15
71867,-4.77,323.76
71868,-7.18,325.46
71869,3.88,9.34
71870,-33.42,353.0
71871,-1.64,315.52
71872,-33.91,318.79
71873,-37.16,307.63
71874,-33.69,352.83
71875,-5.81,325.0
71876,-6.98,325.33
71878,-7.87,325.44
71879,-4.77,324.11
71880,5.56,348.5
71881,4.51,351.98
71882,2.94,9.52
71883,4.65,353.45
71885,19.2,272.5
71886,-5.83,324.94
71887,-38.83,348.64
71888,-36.05,311.72
71889,-34.52,346.67
71890,-33.29,324.49
71891,-23.75,314.87
71892,-42.23,12.94
71893,-29.73,342.75
71894,-28.7,6.85
71895,-26.4,312.32
71896,-35.85,351.02
71897,-33.33,308.1
71898,-35.72,332.04
71938,6.08,237.03
71939,-5.26,147.21
71940,-10.78,179.47
71941,-16.13,214.51
71942,-12.86,178.82
71943,11.23,208.17
71944,-19.04,181.68
71945,9.54,170.18
71946,29.74,148.43
71947,-10.16,151.29
71948,12.42,185.94
71949,10.13,239.03
71950,14.38,237.83
71951,25.14,218.36
71952,16.18,205.8
71953,15.79,214.45
71954,14.61,251.06
71955,8.2,175.15
71956,8.01,182.78
71958,6.94,225.53
71959,5.19,237.37
71960,-15.36,174.29
71961,11.82,233.78
71962,11.85,206.71
71963,-23.33,210.56
71964,-16.74,208.6
71965,-1.34,139.99
71966,23.85,149.32
71967,9.55,227.76
71968,1.55,254.69
71969,6.7,282.2
71970,-18.95,181.49
71971,10.24,250.83
71972,3.7,267.1
71973,-6.56,234.57
71974,11.49,178.18
71975,-9.61,194.46
71976,-17.71,227.38
71977,8.39,249.54
71978,1.09,208.72
71979,-4.26,218.23
71980,12.09,251.49
71981,8.07,198.4
71982,9.92,219.16
71983,12.03,140.35
71984,9.93,211.09
71985,21.72,148.25
71986,13.84,243.67
71987,-3.47,206.18
71988,-19.1,198.11
71989,13.16,246.61
71990,16.32,177.27
71991,4.37,212.39
71992,9.03,247.61
71993,25.03,152.46
71994,-9.75,150.1
71996,10.45,144.18
71997,8.51,200.68
71998,-16.98,221.92
71999,-10.39,323.73
72000,13.79,299.14
72001,-7.25,229.08
72002,18.51,272.29
72003,3.58,332.14
72004,-2.28,317.04
72005,-6.71,197.69
72006,4.24,7.99
72007,10.24,297.47
72008,8.97,346.67
72009,4.32,352.54
72010,5.69,336.49
72011,4.2,356.29
72012,-8.82,359.87
72014,3.26,336.18
72015,7.98,317.17
72016,-11.08,322.89
72017,7.08,335.65
72020,7.58,341.72
72021,20.69,323.95
72022,26.75,289.12
72023,17.35,343.42
72024,13.34,342.11
72025,13.7,299.09
72031,14.85,298.91
72032,16.25,299.89
72033,22.22,306.23
72036,40.49,328.06
72037,32.42,328.96
72038,37.05,322.7
72050,29.74,319.58
72051,31.3,312.1
72052,20.26,306.68
72053,30.73,299.26
72054,32.02,319.14
72055,29.85,306.14
72056,39.51,328.75
72057,35.51,301.5
72058,37.21,324.53
72059,34.73,337.36
72060,22.74,287.3
72061,37.08,294.01
72062,41.49,302.2
72063,52.28,345.92
72064,35.86,339.5
72065,48.18,355.28
72066,40.22,311.68
72067,57.0,353.94
72068,29.52,326.83
72069,32.21,329.75
72070,29.64,312.81
72071,56.49,353.58
72072,28.44,304.59
72073,39.52,349.48
72074,31.74,333.33
72075,35.44,298.78
72076,51.81,349.66
72077,33.12,327.09
72078,39.52,328.74
72079,34.59,328.36
72097,35.91,300.74
72098,34.02,286.75
72099,32.01,305.75
72100,58.52,346.81
72101,37.6,304.85
72102,31.41,303.13
72103,33.63,291.86
72104,35.94,320.23
72105,39.72,306.48
72106,24.71,284.34
72107,38.3,302.2
72108,31.67,303.91
72109,38.05,295.46
72111,37.02,298.61
72112,35.94,336.1
72113,27.17,321.89
72114,26.53,312.21
72115,25.11,307.86
72116,45.4,320.75
72117,34.26,302.14
72118,27.53,312.39
72119,37.76,330.29
72120,29.33,284.75
72121,28.16,317.92
72122,40.22,336.61
72123,36.21,302.82
72124,55.36,353.06
72125,48.77,321.15
72126,35.51,315.1
72175,-49.03,10.69
72177,-42.29,98.8
72178,-52.26,333.22
72179,-53.53,328.47
72180,-56.43,323.77
72181,-49.33,147.88
72182,-29.93,80.36
72183,-62.79,301.68
72184,8.42,342.79
72186,-40.54,144.75
72187,-57.12,324.75
72188,-56.21,318.37
72189,-59.12,315.28
72190,-57.14,313.48
72191,-40.67,90.11
72192,-58.84,302.5
72193,-38.01,356.72
72194,-38.74,346.74
72195,-32.26,0.23
72196,-31.24,71.76
72197,-43.05,104.82
72198,-44.89,359.7
72199,-16.86,56.38
72201,-40.03,346.38
72202,-49.03,331.9
72203,-60.47,186.68
72204,-37.58,75.11
72205,-59.77,307.72
72206,-59.4,315.86
72207,-64.44,294.56
72208,-59.11,317.65
72209,-59.95,314.71
72210,-57.84,315.56
72211,-34.15,129.51
72212,-30.14,79.68
72213,-28.72,103.77
72214,-51.16,337.7
72215,-33.11,336.97
72217,-28.77,72.85
72218,-25.55,333.76
72220,-56.72,326.39
72222,-60.37,305.23
72223,-61.29,298.0
72224,-58.11,314.73
72225,-55.38,323.67
72226,-45.72,154.16
72227,-40.66,352.1
72228,-33.63,85.52
72229,-45.24,165.9
72230,-35.19,131.71
72231,-35.83,62.35
72232,-35.35,75.34
72233,-1.0,42.04
72234,-35.9,130.45
72235,-37.84,149.18
72236,-32.01,128.41
72237,-26.96,33.1
72238,-37.62,100.06
72239,-42.14,81.69
72240,-60.92,305.12
72241,-61.74,311.42
72243,-60.73,311.82
72244,-40.55,2.88
72245,-63.37,303.16
72246,-34.03,5.41
72247,-32.32,70.42
72248,-54.37,4.04
72249,-41.75,52.81
72250,-45.06,42.53
72251,-28.25,80.16
72252,-47.12,302.86
72253,48.41,352.6
72254,-59.56,1.95
72255,-41.2,143.54
72256,-57.38,328.86
72257,-36.87,69.09
72258,-37.05,82.96
72259,-32.97,75.64
72260,-59.57,296.68
72261,-57.6,200.27
72263,-57.97,301.06
72264,-58.81,311.59
72265,-62.25,313.42
72266,-60.85,314.3
72267,-60.9,314.14
72268,-38.0,104.15
72269,-36.85,55.7
72270,-57.06,324.72
72271,-58.79,309.86
72272,-54.25,215.68
72273,-44.25,131.86
72274,38.71,137.51
72275,41.98,141.62
72276,37.31,131.71
72277,43.81,141.11
72278,41.44,141.18
72279,39.71,128.55
72280,35.59,133.21
72281,39.22,139.49
72282,35.69,134.64
72283,41.18,140.64
72284,35.34,220.3
72320,-44.71,94.02
72321,-61.86,23.23
72322,-58.81,345.14
72323,-58.06,342.42
72324,-47.16,42.92
72325,-39.55,71.64
72326,-55.41,74.18
72327,-44.36,84.92
72328,-54.04,57.11
72329,-58.41,102.27
72330,-49.98,149.77
72331,-48.01,149.99
72332,-29.06,107.94
72333,-47.86,15.72
72334,-64.14,332.81
72335,-63.51,321.4
72336,-50.3,343.8
72337,-40.18,355.82
72338,-36.05,59.58
72412,15.87,81.78
72415,-5.41,99.42
7242,43.27,350.78
72425,18.0,88.59
72446,3.2,94.46
72447,14.59,80.69
72569,41.73,140.72
72571,41.48,139.99
72573,37.06,136.7
72577,26.16,312.68
72578,12.66,298.74
72579,13.51,300.8
72580,7.72,331.46
72604,39.21,168.9
72609,35.69,134.69
72612,38.9,124.66
72613,27.1,124.85
72614,33.32,124.14
72615,38.12,139.32
72616,41.51,140.74
72617,44.48,143.21
72618,31.34,124.73
72619,36.8,136.67
72620,42.29,140.7
72631,31.15,126.34
72633,9.4,61.02
72634,4.67,72.79
72635,16.89,82.96
72636,13.75,88.49
72637,10.9,79.99
72638,18.09,72.94
73076,11.27,69.92
73077,11.49,73.64
73078,5.25,78.71
73079,14.35,81.61
73080,15.6,84.82
73081,10.43,82.58
73224,41.21,2.38
73226,8.77,320.81
7364,23.28,137.12
7365,16.14,128.25
7366,19.17,130.2
7367,31.67,174.38
7368,6.69,149.3
7402,-36.89,16.54
7403,-25.82,92.24
74365,36.67,145.93
7445,44.62,337.88
75127,42.03,215.08
75128,17.38,140.5
75129,26.21,159.14
75130,32.31,202.41
75131,24.93,189.21
75132,31.66,192.84
75133,13.89,268.99
75134,36.35,186.14
75136,4.96,80.65
75137,4.98,80.0
75138,-16.77,49.79
75139,-8.9,264.68
75140,10.25,80.1
75141,9.6,69.99
75142,6.68,73.16
75143,10.35,83.92
75144,-10.01,249.46
75145,23.92,161.67
75146,23.84,177.38
75147,20.33,328.27
75148,17.78,295.3
75149,29.8,294.25
75150,19.05,291.07
75151,35.9,352.75
75152,30.18,298.45
75154,24.44,304.74
75155,27.8,184.28
75156,25.72,192.97
75157,34.7,313.46
75158,-26.37,311.48
75159,-21.35,55.32
75160,-8.58,113.24
75161,12.61,314.56
75162,19.02,291.18
75163,-1.49,73.83
75164,-3.33,321.27
75165,-18.28,219.2
75166,59.03,356.64
75167,-18.83,322.1
75168,26.78,288.85
75169,41.61,205.42
75170,15.84,136.71
75171,21.04,110.7
75172,24.26,175.05
75173,27.76,184.14
75174,32.74,132.95
75175,19.98,121.95
75176,21.61,166.77
75177,34.84,144.96
75178,21.16,140.53
75179,12.52,125.23
75180,13.15,142.01
75181,30.08,152.82
75182,53.95,349.82
75183,18.36,296.17
75184,-16.99,194.25
75185,18.26,294.79
75186,21.37,288.98
75187,-10.95,256.39
75188,17.9,293.92
75189,24.08,285.6
75190,13.41,278.71
75191,34.21,317.83
75192,-36.17,340.41
75193,25.08,282.77
75194,0.24,279.96
75195,36.06,142.81
75196,28.63,271.45
75197,21.39,136.25
75198,20.05,293.25
75199,36.77,206.49
75227,35.85,176.13
75228,-8.17,247.55
75229,32.37,297.08
75230,33.4,137.83
75231,2.61,281.48
75232,-11.82,322.48
75233,-2.53,319.8
75234,23.38,284.9
75235,-10.17,343.41
75236,12.15,298.64
75237,-22.08,319.88
75238,26.19,282.84
75239,5.22,5.1
75240,-13.02,321.43
75241,-26.12,314.16
75242,5.11,354.67
75243,0.83,358.79
75245,-0.95,313.85
75246,-10.94,323.05
75247,13.89,283.04
75248,-6.8,347.74
75249,11.98,299.43
75250,-31.72,321.86
75251,-6.87,39.86
75252,-25.23,33.47
75253,-5.53,39.29
75254,-35.59,125.46
75255,-7.1,105.36
75256,32.42,139.95
75257,33.35,185.24
75258,29.01,138.64
75259,10.41,106.82
75260,30.36,286.36
75261,29.88,129.41
75262,31.63,151.33
75263,25.18,121.72
75264,2.03,270.63
75265,39.57,165.35
75266,30.66,131.08
75267,37.62,180.78
75268,26.95,126.5
75269,27.65,129.13
75271,24.21,122.27
75272,29.96,130.11
75273,33.33,126.87
75274,31.78,139.66
75275,30.42,141.38
75276,-43.45,160.27
75277,-59.94,189.72
75278,-26.27,343.11
75279,-37.93,95.6
75280,-35.75,24.53
75281,-44.07,37.53
75283,-24.66,39.22
75284,-45.65,359.45
75285,-22.24,96.89
75286,-36.13,12.13
75287,-29.38,86.5
75288,-25.85,84.57
75289,-40.44,3.03
75290,-36.63,58.14
75291,-31.06,355.89
75292,-26.95,90.48
75293,-42.07,35.02
75294,-20.73,350.37
75295,-47.1,159.63
75296,-46.2,64.26
75297,-33.73,104.97
75298,-53.45,129.12
75299,66.42,6.01
75300,-34.67,97.18
75301,-50.86,208.48
75302,-35.16,114.72
75303,-25.55,82.68
75304,-51.21,331.71
75305,58.77,356.82
75335,41.22,332.35
75336,24.25,294.84
75337,32.32,334.56
75338,27.91,344.16
75339,31.12,341.16
75396,39.44,135.6
75397,40.36,138.95
75398,45.56,141.26
75399,20.43,122.01
75400,22.53,121.75
75401,24.84,129.06
75402,21.37,125.42
75403,20.3,113.96
75404,25.97,127.48
75405,22.09,120.9
75406,24.27,159.41
75407,15.62,108.57
75408,20.94,117.41
75409,39.15,130.69
75410,38.62,133.86
75411,38.18,138.25
75413,42.76,140.11
75414,36.43,129.49
75415,37.81,131.28
75416,35.36,131.33
75417,41.51,140.98
75418,39.98,131.88
75419,34.35,126.03
75420,39.99,129.64
75428,9.42,120.29
75429,17.06,119.9
75431,15.28,119.85
75432,8.82,123.03
75433,8.07,120.62
75434,7.06,118.31
75435,8.36,118.46
75437,8.59,117.87
75438,33.27,133.29
75439,28.08,122.53
75440,25.14,121.29
75441,30.61,130.92
75442,40.09,169.88
75443,-16.79,180.35
75444,16.98,112.36
75445,-17.33,217.38
75446,-13.34,321.06
75447,34.99,294.61
75449,2.48,327.02
75450,9.5,331.71
75451,-3.55,321.41
75452,-23.78,319.35
75453,-18.67,239.72
75454,-16.36,217.02
75455,-23.21,238.72
75457,-14.93,212.23
75611,40.75,228.89
75612,44.55,208.95
75613,41.53,233.67
75615,54.88,171.9
75617,42.74,203.61
75618,48.31,199.39
75629,34.31,159.54
75630,22.47,121.0
75631,34.97,140.54
75633,25.86,279.9
75634,28.02,268.41
75635,26.87,263.06
75636,27.02,266.02
75637,27.59,270.61
75638,28.79,271.15
75639,24.45,278.22
75640,25.09,279.72
7568,-16.23,63.3
7574,11.6,72.18
7644,19.84,126.72
7645,11.19,139.7
7646,32.63,157.46
7647,41.73,311.94
7648,25.37,283.82
76806,35.69,12.18
76807,75.5,70.69
76808,72.48,57.25
76809,74.11,12.5
76810,56.9,348.01
76811,63.56,328.63
76812,63.59,329.79
76813,45.61,349.45
76814,37.35,346.81
76815,26.96,328.44
76816,50.91,352.43
76817,43.0,339.38
76818,78.39,3.7
76819,76.03,21.14
76820,77.36,358.56
76821,86.55,335.27
76822,55.26,352.19
76823,86.56,337.8
76824,83.81,236.88
76825,49.28,326.21
76826,60.58,299.87
7700130,41.68,338.63
7700131,53.16,350.07
7700132,68.01,14.97
7700133,22.4,306.54
7700134,2.75,281.75
7700135,57.57,352.54
7700136,-13.35,143.59
7700137,39.65,309.11
7700138,23.6,323.74
7700139,29.36,318.95
7700150,36.93,334.96
7700151,25.6,309.31
7700152,24.96,284.42
7700153,0.61,279.96
7700154,-33.3,254.38
7700155,50.81,354.12
7700156,49.16,357.94
7700157,40.78,335.74
7700158,53.25,333.27
7700159,59.04,311.39
7700160,68.28,13.18
7700449,34.9,311.48
7700450,39.21,322.02
7700451,8.44,281.0
7700452,37.35,328.93
7700453,48.13,340.76
7700454,47.8,355.53
7700455,65.29,346.28
7700456,25.27,320.61
7700457,-6.86,155.88
7700458,8.06,140.61
7700459,18.02,109.75
7700460,-19.12,177.93
7700461,-3.06,152.52
7700462,26.19,318.39
7700463,38.35,302.07
7700464,29.83,326.3
7700465,40.08,331.71
7700466,47.91,355.61
7700467,69.59,56.13
7700468,45.71,345.15
7700469,33.65,337.34
7700472,0.75,278.31
7700473,-26.71,213.46
7700474,-19.22,221.1
7700475,68.2,14.84
7700476,63.39,342.13
7700482,36.08,307.94
7700483,-35.32,241.91
7700484,35.04,336.17
7700485,41.36,347.02
7700486,31.92,314.56
7700487,41.9,334.23
7700488,58.38,302.73
7700489,48.33,345.53
7700497,22.22,120.92
7700498,31.89,143.7
7700499,21.02,126.48
7700500,32.63,131.91
7700501,36.74,156.55
7700502,37.03,159.07
7700503,30.06,155.69
7700504,27.67,124.83
7700505,30.29,128.57
7700506,21.18,125.09
7700507,32.72,133.61
7700508,27.36,151.66
7700509,29.69,145.46
7700510,22.24,121.16
7700511,28.97,127.09
7700512,23.55,121.53
7700513,33.08,133.83
7700514,29.41,130.25
7700515,31.0,132.66
7700516,31.07,136.07
7700517,13.89,110.41
7700518,19.02,121.81
7700519,16.63,110.96
7700520,19.0,121.93
7700521,23.82,119.36
7700522,22.81,121.25
7700523,25.33,121.52
7700524,31.77,127.14
7700525,36.87,143.54
7700527,34.82,129.45
7700528,21.01,120.64
7700529,26.73,128.34
7700530,37.93,150.35
7700531,24.14,181.51
7700532,32.72,138.9
7701135,19.01,204.91
7701197,53.03,230.12
7701198,26.1,218.73
7701199,32.07,228.7
7701207,-2.71,118.62
7701208,15.33,121.54
7701209,7.78,134.67
7701210,12.26,127.24
7701212,4.57,124.6
7701214,3.64,126.85
7701215,-15.17,174.27
7701216,2.67,125.12
7701310,50.69,227.68
7701311,55.19,226.64
7701312,41.64,233.54
7701313,59.22,220.87
7701314,41.31,189.1
7701315,35.34,205.26
7701316,42.79,172.22
7701471,55.64,166.73
7701472,47.59,184.42
